target_end_date,location,horizon,model,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2026-02-14,27,3.0,UNC_IDD-InfluPaint,26.2263368338448,0.0,1.8638529247874522,24.362483909057357,-0.19999999999999996,True,True,25.46310300378738
2026-01-24,36,0.0,UNC_IDD-InfluPaint,75.25029140263699,0.0,37.84475361590047,37.40553778673652,-0.6000000000000001,False,True,141.67465239356807
2026-01-31,36,1.0,UNC_IDD-InfluPaint,41.95161316498276,0.0,1.8056991685870858,40.14591399639566,-0.19999999999999996,True,True,27.7346640651524
2026-02-07,36,2.0,UNC_IDD-InfluPaint,36.52155235987918,0.0,1.1498800452643314,35.371672314614855,-0.10000000000000009,True,True,26.44724104107962
2026-02-14,36,3.0,UNC_IDD-InfluPaint,34.23073453807931,0.0,1.1947111207721957,33.03602341730711,-0.19999999999999996,True,True,23.18199113204389
2026-01-24,37,0.0,UNC_IDD-InfluPaint,64.89015264013133,0.0,38.48456988117242,26.405582758958925,-0.7,False,True,123.88578426074974
2026-01-31,37,1.0,UNC_IDD-InfluPaint,124.82068106191149,0.0,102.40267404632147,22.418007015590003,-0.8999999999999999,False,True,203.04093944561208
2026-02-07,37,2.0,UNC_IDD-InfluPaint,140.11198148868053,0.0,120.68228262734246,19.429698861338057,-0.95,False,False,221.4122609615386
2026-02-14,37,3.0,UNC_IDD-InfluPaint,100.33556142412523,0.0,84.13173807569987,16.203823348425377,-0.8999999999999999,False,True,171.4934756761482
2026-01-31,27,0.0,UNC_IDD-InfluPaint,15.526322829968732,0.07364579540300328,0.0,15.452677034565728,0.09999999999999998,True,True,1.6938532942690756
2026-02-07,27,1.0,UNC_IDD-InfluPaint,15.792916721509055,0.0,0.05807310670410808,15.734843614804948,-0.10000000000000009,True,True,1.3356814541944857
2026-02-14,27,2.0,UNC_IDD-InfluPaint,24.84143665713705,0.0,8.397217229114364,16.4442194280227,-0.5,True,True,43.6792496124732
2026-02-21,27,3.0,UNC_IDD-InfluPaint,35.52452339794066,0.0,18.036457979083465,17.488065418857207,-0.6000000000000001,False,True,69.95237837932798
2026-01-31,36,0.0,UNC_IDD-InfluPaint,98.40402257177017,0.0,74.07943384871824,24.3245887230519,-0.8999999999999999,False,True,168.71794394443097
2026-02-07,36,1.0,UNC_IDD-InfluPaint,57.01092446398145,0.0,30.42230999852092,26.588614465460534,-0.7,False,True,104.17500295649643
2026-02-14,36,2.0,UNC_IDD-InfluPaint,42.61494259258688,0.0,22.613190570281652,20.00175202230523,-0.6000000000000001,False,True,79.38281768040707
2026-02-21,36,3.0,UNC_IDD-InfluPaint,93.10611064733251,0.0,74.44444064073492,18.66167000659757,-0.8999999999999999,False,True,156.2126340834143
2026-01-31,37,0.0,UNC_IDD-InfluPaint,135.02692732798914,0.0,115.64330637268449,19.383620955304675,-1.0,False,False,194.4853536934944
2026-02-07,37,1.0,UNC_IDD-InfluPaint,179.36709948277593,0.0,164.46028413748354,14.906815345292388,-1.0,False,False,235.08594383173602
2026-02-14,37,2.0,UNC_IDD-InfluPaint,115.75103703932159,0.0,102.39933325522988,13.351703784091757,-0.98,False,False,173.61830897150895
2026-02-21,37,3.0,UNC_IDD-InfluPaint,167.08882038626712,0.0,154.61686067501577,12.471959711251285,-1.0,False,False,225.97746854839102
2026-02-07,27,0.0,UNC_IDD-InfluPaint,15.373991937882836,0.0,5.341925809108843,10.032066128773991,-0.5,True,True,26.45849031228201
2026-02-14,27,1.0,UNC_IDD-InfluPaint,31.227285117998047,0.0,18.287319436456094,12.939965681541953,-0.6000000000000001,False,True,63.09433348673522
2026-02-21,27,2.0,UNC_IDD-InfluPaint,50.524027369279466,0.0,37.78915208325957,12.734875286019909,-0.8,False,True,92.46249219455444
2026-02-28,27,3.0,UNC_IDD-InfluPaint,31.870731335505464,0.0,19.154869843251056,12.715861492254412,-0.7,False,True,62.899401076149985
2026-02-07,36,0.0,UNC_IDD-InfluPaint,36.637498409340736,0.0,21.107836779564266,15.52966162977647,-0.7,False,True,70.03037340077924
2026-02-14,36,1.0,UNC_IDD-InfluPaint,30.911883678195775,0.0,13.341869504877348,17.57001417331842,-0.5,True,True,59.4463848438198
2026-02-21,36,2.0,UNC_IDD-InfluPaint,95.61219636934038,0.0,80.60691000424644,15.00528636509396,-0.95,False,False,153.4522932066609
2026-02-28,36,3.0,UNC_IDD-InfluPaint,108.63300179943376,0.0,93.31905263918097,15.313949160252795,-0.95,False,False,171.73093738016038
2026-02-07,37,0.0,UNC_IDD-InfluPaint,85.4194578447766,0.0,72.2256482118466,13.193809632929996,-0.98,False,False,136.16086075279847
2026-02-14,37,1.0,UNC_IDD-InfluPaint,68.62979512404857,0.0,54.98379070501586,13.64600441903272,-0.95,False,False,115.37758581797516
2026-02-21,37,2.0,UNC_IDD-InfluPaint,132.7197483871278,0.0,120.47302356970147,12.24672481742634,-1.0,False,False,183.6455153402349
2026-02-28,37,3.0,UNC_IDD-InfluPaint,107.1210592673251,0.0,97.00836987741158,10.112689389913502,-0.98,False,False,155.73047168549706
2026-02-14,27,0.0,UNC_IDD-InfluPaint,20.854860265825074,0.0,9.703121330780656,11.151738935044415,-0.6000000000000001,False,True,40.4302574383056
2026-02-21,27,1.0,UNC_IDD-InfluPaint,43.68630610942701,0.0,31.713970320767,11.972335788659995,-0.8,False,True,81.84731972111716
2026-02-28,27,2.0,UNC_IDD-InfluPaint,26.146762487248377,0.0,12.03925967372206,14.107502813526315,-0.5,True,True,50.45327093453011
2026-02-14,36,0.0,UNC_IDD-InfluPaint,49.91751209637282,0.0,36.74002918664752,13.177482909725295,-0.8,False,True,91.36516448621131
2026-02-21,36,1.0,UNC_IDD-InfluPaint,111.50639023783842,0.0,97.19424404602161,14.312146191816792,-0.95,False,False,175.12860798459155
2026-02-28,36,2.0,UNC_IDD-InfluPaint,124.49991569876529,0.0,108.84533358647452,15.654582112290798,-0.95,False,False,195.97275729015837
2026-02-14,37,0.0,UNC_IDD-InfluPaint,20.690641938290774,0.0,6.460748366358836,14.229893571931939,-0.3999999999999999,True,True,34.58534611043473
2026-02-21,37,1.0,UNC_IDD-InfluPaint,73.79322872745783,0.0,59.084568052675394,14.708660674782426,-0.8999999999999999,False,True,123.17205087575769
2026-02-28,37,2.0,UNC_IDD-InfluPaint,65.08529523580638,0.0,51.28492168604975,13.800373549756625,-0.8999999999999999,False,True,115.55691622610512
2026-02-21,27,0.0,UNC_IDD-InfluPaint,20.717527208864954,0.0,7.3386012813724015,13.378925927492558,-0.5,True,True,38.26734556107303
2026-02-28,27,1.0,UNC_IDD-InfluPaint,18.474396431346307,0.0,1.0248473140909593,17.449549117255348,-0.19999999999999996,True,True,15.896007146112737
2026-02-21,36,0.0,UNC_IDD-InfluPaint,112.6737181166698,0.0,101.01647826089201,11.657239855777796,-0.98,False,False,164.15066593261548
2026-02-28,36,1.0,UNC_IDD-InfluPaint,137.94268559035524,0.0,124.81687273222381,13.125812858131429,-0.98,False,False,202.08984674019297
2026-02-21,37,0.0,UNC_IDD-InfluPaint,54.63340834850081,0.0,42.73056297557075,11.902845372930068,-0.8999999999999999,False,True,89.44741610320585
2026-02-28,37,1.0,UNC_IDD-InfluPaint,41.49702396046256,0.0,27.22542265967838,14.271601300784184,-0.8,False,True,76.24717700417625
2026-02-28,27,0.0,UNC_IDD-InfluPaint,16.94912973736547,0.432629129523444,0.0,16.516500607842026,0.09999999999999998,True,True,9.950469979039212
2026-02-28,36,0.0,UNC_IDD-InfluPaint,73.96867477640455,0.0,59.69929108305794,14.269383693346581,-0.8999999999999999,False,True,124.26273312728185
2026-02-28,37,0.0,UNC_IDD-InfluPaint,19.449757243706916,0.0,6.955381634103029,12.494375609603889,-0.5,True,True,36.533159619468904
2026-01-03,27,2.0,UVAFluX-Ensemble,488.6530434782609,0.0,470.60869565217394,18.04434782608696,-1.0,False,False,554.0
2026-01-10,27,3.0,UVAFluX-Ensemble,177.27739130434784,0.0,153.2608695652174,24.01652173913043,-1.0,False,False,261.0
2026-01-03,36,2.0,UVAFluX-Ensemble,53525.70695652174,52869.30434782609,0.0,656.4026086956521,1.0,False,False,55722.0
2026-01-10,36,3.0,UVAFluX-Ensemble,339624.3117391304,329621.6956521739,0.0,10002.616086956521,1.0,False,False,370727.0
2026-01-03,37,2.0,UVAFluX-Ensemble,642.091304347826,0.0,582.4347826086956,59.65652173913043,-1.0,False,False,878.0
2026-01-10,37,3.0,UVAFluX-Ensemble,414.0765217391304,283.8695652173913,0.0,130.20695652173916,0.9,False,True,717.0
2026-01-03,27,1.0,UVAFluX-Ensemble,182.73,0.0,162.30434782608697,20.425652173913043,-1.0,False,False,251.0
2026-01-10,27,2.0,UVAFluX-Ensemble,59.7,35.04347826086956,0.0,24.65652173913043,0.7,False,True,112.0
2026-01-17,27,3.0,UVAFluX-Ensemble,287.91391304347826,261.4782608695652,0.0,26.43565217391304,1.0,False,False,380.0
2026-01-03,36,1.0,UVAFluX-Ensemble,383.5517391304347,0.0,323.60869565217394,59.94304347826088,-0.98,False,False,599.0
2026-01-10,36,2.0,UVAFluX-Ensemble,552.8904347826086,478.7391304347826,0.0,74.1513043478261,0.98,False,False,815.0
2026-01-17,36,3.0,UVAFluX-Ensemble,1619.497391304348,1537.1304347826087,0.0,82.36695652173913,1.0,False,False,1914.0
2026-01-03,37,1.0,UVAFluX-Ensemble,748.4869565217392,0.0,712.1304347826087,36.356521739130436,-1.0,False,False,875.0
2026-01-10,37,2.0,UVAFluX-Ensemble,56.37347826086957,14.26086956521739,0.0,42.11260869565217,0.4,True,True,90.0
2026-01-17,37,3.0,UVAFluX-Ensemble,566.3334782608696,516.2608695652174,0.0,50.07260869565218,1.0,False,False,742.0
2026-01-03,27,0.0,UVAFluX-Ensemble,26.3495652173913,11.08695652173913,0.0,15.262608695652174,0.5,True,True,49.0
2026-01-10,27,1.0,UVAFluX-Ensemble,332.2539130434783,310.7391304347826,0.0,21.514782608695654,1.0,False,False,407.0
2026-01-17,27,2.0,UVAFluX-Ensemble,603.7060869565219,577.3478260869565,0.0,26.35826086956522,1.0,False,False,693.0
2026-01-24,27,3.0,UVAFluX-Ensemble,650.6347826086957,621.8260869565217,0.0,28.80869565217392,1.0,False,False,752.0
2026-01-03,36,0.0,UVAFluX-Ensemble,105.85304347826086,0.0,43.869565217391305,61.98347826086957,-0.5,True,True,201.0
2026-01-10,36,1.0,UVAFluX-Ensemble,1029.4347826086955,950.7826086956521,0.0,78.65217391304348,1.0,False,False,1316.0
2026-01-17,36,2.0,UVAFluX-Ensemble,2110.407826086957,2026.1739130434783,0.0,84.23391304347825,1.0,False,False,2406.0
2026-01-24,36,3.0,UVAFluX-Ensemble,2626.080434782609,2535.913043478261,0.0,90.16739130434782,1.0,False,False,2930.0
2026-01-03,37,0.0,UVAFluX-Ensemble,652.1104347826088,614.0434782608696,0.0,38.06695652173914,1.0,False,False,781.0
2026-01-10,37,1.0,UVAFluX-Ensemble,1514.6178260869567,1459.7826086956522,0.0,54.83521739130436,1.0,False,False,1705.0
2026-01-17,37,2.0,UVAFluX-Ensemble,2152.2669565217393,2089.8695652173915,0.0,62.39739130434783,1.0,False,False,2365.0
2026-01-24,37,3.0,UVAFluX-Ensemble,2322.57,2254.9565217391305,0.0,67.61347826086957,1.0,False,False,2564.0
2026-01-10,27,0.0,UVAFluX-Ensemble,199.75956521739133,139.2173913043478,0.0,60.54217391304347,0.95,False,False,310.0
2026-01-17,27,1.0,UVAFluX-Ensemble,472.63260869565215,377.69565217391306,0.0,94.93695652173912,1.0,False,False,639.0
2026-01-24,27,2.0,UVAFluX-Ensemble,569.448695652174,487.0,0.0,82.44869565217392,1.0,False,False,725.0
2026-01-31,27,3.0,UVAFluX-Ensemble,615.5782608695653,546.9130434782609,0.0,68.66521739130434,1.0,False,False,765.0
2026-01-10,36,0.0,UVAFluX-Ensemble,839.0269565217391,349.7391304347826,0.0,489.2878260869565,0.8,False,True,1178.0
2026-01-17,36,1.0,UVAFluX-Ensemble,1527.396956521739,1253.2608695652175,0.0,274.13608695652175,1.0,False,False,1901.0
2026-01-24,36,2.0,UVAFluX-Ensemble,2246.0378260869566,1603.608695652174,0.0,642.4291304347826,1.0,False,False,2893.0
2026-01-31,36,3.0,UVAFluX-Ensemble,3094.1582608695658,2152.0,0.0,942.1582608695653,1.0,False,False,3912.0
2026-01-10,37,0.0,UVAFluX-Ensemble,313.5313043478261,187.65217391304347,0.0,125.8791304347826,0.9,False,True,506.0
2026-01-17,37,1.0,UVAFluX-Ensemble,907.4226086956521,615.9130434782609,0.0,291.5095652173913,1.0,False,False,1270.0
2026-01-24,37,2.0,UVAFluX-Ensemble,693.7204347826088,555.6086956521739,0.0,138.11173913043476,1.0,False,False,929.0
2026-01-31,37,3.0,UVAFluX-Ensemble,1043.3769565217392,866.1739130434783,0.0,177.2030434782609,1.0,False,False,1328.0
2026-01-17,27,0.0,UVAFluX-Ensemble,49.049130434782604,0.0,1.565217391304348,47.48391304347825,-0.19999999999999996,True,True,30.0
2026-01-24,27,1.0,UVAFluX-Ensemble,81.32826086956521,13.73913043478261,0.0,67.5891304347826,0.4,True,True,98.0
2026-01-31,27,2.0,UVAFluX-Ensemble,87.94608695652175,30.869565217391305,0.0,57.076521739130435,0.6,False,True,138.0
2026-02-07,27,3.0,UVAFluX-Ensemble,36.556521739130424,3.0,0.0,33.55652173913043,0.19999999999999996,True,True,35.0
2026-01-17,36,0.0,UVAFluX-Ensemble,124.11608695652173,0.0,24.043478260869566,100.07260869565216,-0.30000000000000004,True,True,175.0
2026-01-24,36,1.0,UVAFluX-Ensemble,99.50652173913043,17.043478260869566,0.0,82.46304347826086,0.4,True,True,124.0
2026-01-31,36,2.0,UVAFluX-Ensemble,673.2073913043478,339.1304347826087,0.0,334.07695652173913,0.9,False,True,980.0
2026-02-07,36,3.0,UVAFluX-Ensemble,1704.9347826086953,958.7826086956521,0.0,746.1521739130435,1.0,False,False,2378.0
2026-01-17,37,0.0,UVAFluX-Ensemble,160.71521739130435,52.869565217391305,0.0,107.84565217391304,0.6,False,True,244.0
2026-01-24,37,1.0,UVAFluX-Ensemble,320.5517391304348,145.7391304347826,0.0,174.8126086956522,0.7,False,True,500.0
2026-01-31,37,2.0,UVAFluX-Ensemble,246.21521739130435,130.2173913043478,0.0,115.99782608695654,0.8,False,True,407.0
2026-02-07,37,3.0,UVAFluX-Ensemble,604.2208695652173,378.6521739130435,0.0,225.56869565217391,0.95,False,False,929.0
2026-01-17,27,-1.0,UVAFluX-Ensemble,19.033043478260872,0.0,8.478260869565217,10.554782608695653,-0.6000000000000001,False,True,35.0
2026-01-24,27,0.0,UVAFluX-Ensemble,25.03478260869565,0.0,0.5217391304347826,24.51304347826087,-0.10000000000000009,True,True,12.0
2026-01-31,27,1.0,UVAFluX-Ensemble,32.874347826086954,9.391304347826088,0.0,23.48304347826087,0.5,True,True,50.0
2026-02-07,27,2.0,UVAFluX-Ensemble,61.4208695652174,27.347826086956523,0.0,34.07304347826087,0.7,False,True,105.0
2026-02-14,27,3.0,UVAFluX-Ensemble,37.54913043478261,9.782608695652174,0.0,27.766521739130436,0.4,True,True,59.0
2026-01-17,36,-1.0,UVAFluX-Ensemble,163.63826086956522,0.0,131.65217391304347,31.986086956521742,-0.95,False,False,266.0
2026-01-24,36,0.0,UVAFluX-Ensemble,128.81521739130434,0.0,86.34782608695652,42.46739130434783,-0.7,False,True,254.0
2026-01-31,36,1.0,UVAFluX-Ensemble,75.39608695652173,10.173913043478262,0.0,65.22217391304348,0.30000000000000004,True,True,84.0
2026-02-07,36,2.0,UVAFluX-Ensemble,179.30260869565217,87.3913043478261,0.0,91.91130434782609,0.9,False,True,276.0
2026-02-14,36,3.0,UVAFluX-Ensemble,124.0486956521739,57.34782608695652,0.0,66.7008695652174,0.8,False,True,185.0
2026-01-17,37,-1.0,UVAFluX-Ensemble,21.226956521739133,0.0,2.782608695652174,18.444347826086958,-0.30000000000000004,True,True,26.0
2026-01-24,37,0.0,UVAFluX-Ensemble,55.18130434782609,9.347826086956522,0.0,45.83347826086956,0.30000000000000004,True,True,73.0
2026-01-31,37,1.0,UVAFluX-Ensemble,181.1686956521739,118.47826086956522,0.0,62.6904347826087,0.9,False,True,297.0
2026-02-07,37,2.0,UVAFluX-Ensemble,319.93782608695653,228.95652173913044,0.0,90.9813043478261,0.95,False,False,496.0
2026-02-14,37,3.0,UVAFluX-Ensemble,499.26565217391305,393.0,0.0,106.26565217391305,1.0,False,False,711.0
2026-01-31,27,0.0,UVAFluX-Ensemble,65.9813043478261,47.73913043478261,0.0,18.242173913043484,0.95,False,False,116.0
2026-02-07,27,1.0,UVAFluX-Ensemble,49.06434782608696,28.304347826086957,0.0,20.76,0.7,False,True,93.0
2026-02-14,27,2.0,UVAFluX-Ensemble,28.284782608695654,5.043478260869565,0.0,23.24130434782609,0.4,True,True,40.0
2026-02-21,27,3.0,UVAFluX-Ensemble,22.928695652173914,0.0,1.7391304347826086,21.18956521739131,-0.19999999999999996,True,True,22.0
2026-01-31,36,0.0,UVAFluX-Ensemble,38.91782608695652,0.0,2.6956521739130435,36.22217391304348,-0.19999999999999996,True,True,36.0
2026-02-07,36,1.0,UVAFluX-Ensemble,61.99521739130435,0.0,19.82608695652174,42.16913043478261,-0.3999999999999999,True,True,118.0
2026-02-14,36,2.0,UVAFluX-Ensemble,64.24130434782609,0.0,18.73913043478261,45.502173913043485,-0.3999999999999999,True,True,135.0
2026-02-21,36,3.0,UVAFluX-Ensemble,56.09347826086958,0.0,20.08695652173913,36.006521739130434,-0.3999999999999999,True,True,114.0
2026-01-31,37,0.0,UVAFluX-Ensemble,47.27347826086957,14.652173913043478,0.0,32.62130434782609,0.4,True,True,83.0
2026-02-07,37,1.0,UVAFluX-Ensemble,85.20130434782607,36.56521739130435,0.0,48.636086956521744,0.6,False,True,161.0
2026-02-14,37,2.0,UVAFluX-Ensemble,115.17739130434782,59.73913043478261,0.0,55.43826086956521,0.7,False,True,214.0
2026-02-21,37,3.0,UVAFluX-Ensemble,50.572608695652164,1.173913043478261,0.0,49.39869565217391,0.09999999999999998,True,True,27.0
2026-02-07,27,0.0,UVAFluX-Ensemble,38.07173913043478,0.0,25.608695652173914,12.463043478260868,-0.8,False,True,73.0
2026-02-14,27,1.0,UVAFluX-Ensemble,60.584782608695654,0.0,47.69565217391305,12.889130434782608,-0.8999999999999999,False,True,111.0
2026-02-21,27,2.0,UVAFluX-Ensemble,80.30521739130435,0.0,70.82608695652173,9.479130434782608,-0.8999999999999999,False,True,135.0
2026-02-28,27,3.0,UVAFluX-Ensemble,40.23260869565218,0.0,30.26086956521739,9.971739130434782,-0.7,False,True,80.0
2026-02-07,36,0.0,UVAFluX-Ensemble,44.02391304347827,0.0,20.782608695652176,23.24130434782609,-0.6000000000000001,False,True,82.0
2026-02-14,36,1.0,UVAFluX-Ensemble,54.737826086956524,0.0,18.17391304347826,36.56391304347826,-0.5,True,True,100.0
2026-02-21,36,2.0,UVAFluX-Ensemble,86.18521739130436,0.0,37.34782608695652,48.837391304347825,-0.5,True,True,183.0
2026-02-28,36,3.0,UVAFluX-Ensemble,78.90826086956523,0.0,18.347826086956523,60.5604347826087,-0.30000000000000004,True,True,142.0
2026-02-07,37,0.0,UVAFluX-Ensemble,68.42304347826088,0.0,47.34782608695652,21.075217391304346,-0.8,False,True,127.0
2026-02-14,37,1.0,UVAFluX-Ensemble,48.95608695652173,0.0,17.652173913043477,31.30391304347826,-0.3999999999999999,True,True,98.0
2026-02-21,37,2.0,UVAFluX-Ensemble,55.08,0.0,16.782608695652176,38.29739130434783,-0.3999999999999999,True,True,100.0
2026-02-28,37,3.0,UVAFluX-Ensemble,52.4504347826087,0.0,6.478260869565218,45.972173913043484,-0.30000000000000004,True,True,71.0
2026-02-14,27,0.0,UVAFluX-Ensemble,17.949999999999996,0.0,6.3478260869565215,11.602173913043476,-0.5,True,True,32.0
2026-02-21,27,1.0,UVAFluX-Ensemble,29.340869565217393,0.0,14.869565217391305,14.471304347826088,-0.6000000000000001,False,True,56.0
2026-02-28,27,2.0,UVAFluX-Ensemble,21.274782608695656,2.391304347826087,0.0,18.883478260869566,0.30000000000000004,True,True,25.0
2026-02-14,36,0.0,UVAFluX-Ensemble,28.669999999999998,0.0,0.43478260869565216,28.235217391304342,-0.10000000000000009,True,True,10.0
2026-02-21,36,1.0,UVAFluX-Ensemble,56.00217391304348,0.0,13.91304347826087,42.089130434782604,-0.3999999999999999,True,True,92.0
2026-02-28,36,2.0,UVAFluX-Ensemble,61.220000000000006,0.0,0.9565217391304348,60.263478260869576,-0.10000000000000009,True,True,22.0
2026-02-14,37,0.0,UVAFluX-Ensemble,22.959130434782605,2.6956521739130435,0.0,20.26347826086956,0.30000000000000004,True,True,26.0
2026-02-21,37,1.0,UVAFluX-Ensemble,44.960869565217386,0.0,20.82608695652174,24.134782608695648,-0.5,True,True,89.0
2026-02-28,37,2.0,UVAFluX-Ensemble,39.45695652173913,1.826086956521739,0.0,37.63086956521739,0.19999999999999996,True,True,30.0
2026-02-21,27,0.0,UVAFluX-Ensemble,10.478695652173913,0.0,0.391304347826087,10.087391304347827,-0.19999999999999996,True,True,7.0
2026-02-28,27,1.0,UVAFluX-Ensemble,22.49913043478261,7.478260869565218,0.0,15.020869565217392,0.5,True,True,38.0
2026-02-21,36,0.0,UVAFluX-Ensemble,23.910434782608693,0.0,1.5217391304347827,22.38869565217391,-0.19999999999999996,True,True,21.0
2026-02-28,36,1.0,UVAFluX-Ensemble,39.9695652173913,0.0,4.6521739130434785,35.31739130434782,-0.30000000000000004,True,True,47.0
2026-02-21,37,0.0,UVAFluX-Ensemble,26.69347826086956,0.0,7.695652173913044,18.997826086956522,-0.3999999999999999,True,True,45.0
2026-02-28,37,1.0,UVAFluX-Ensemble,32.43652173913044,0.0,10.695652173913043,21.740869565217388,-0.3999999999999999,True,True,58.0
2026-02-28,27,0.0,UVAFluX-Ensemble,28.856521739130432,20.73913043478261,0.0,8.117391304347827,0.9,False,True,51.0
2026-02-28,36,0.0,UVAFluX-Ensemble,141.67391304347825,119.69565217391305,0.0,21.978260869565215,0.98,False,False,215.0
2026-02-28,37,0.0,UVAFluX-Ensemble,110.68913043478263,93.91304347826087,0.0,16.776086956521738,0.98,False,False,168.0
